KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001101001,T001101002,T001101003,T001101004,T001101005,T001101006,T001101007,T001101008,T001101009,T001101010,T001101011,T001101012,T001101013,T001101014,T001101015,T001101016,T001101017,T001101018,T001101019,T001101020,T001101021,T001101022,T001101023,T001101024,T001101025,T001101026,T001101027,T001101028,T001101029,T001101030,T001101031,T001101032,T001101033,T001101034,T001101035,T001101036,T001101037,T001101038,T001101039,T001101040,T001101041,T001101042,T001101043,T001101044,T001101045,T001101046,T001101047,T001101048,T001101049,T001101050
493053332,0,,,56,29,27,3,2,1,53,27,26,26,14,12,52,26,26,51,26,25,27,13,14,14,5,9,8,2,6,0,0,0,0,0,0,21,21,5,10,0,4,0,1,1,16,12,4,2,15,0,2,6
493053333,0,,,238,105,133,41,20,21,197,85,112,123,57,66,190,83,107,187,81,106,74,28,46,31,6,25,14,4,10,2,0,2,0,0,0,73,73,13,15,19,9,7,4,6,60,36,24,11,49,0,8,6
493053334,0,,,304,141,163,42,22,20,262,119,143,159,73,86,251,111,140,247,108,139,103,46,57,55,20,35,22,4,18,3,1,2,19,0,19,121,120,44,31,18,13,4,7,3,74,53,21,8,66,10,15,16
493053341,0,,,49,24,25,1,1,0,48,23,25,24,12,12,48,23,25,47,22,25,24,11,13,12,5,7,3,1,2,0,0,0,0,0,0,18,18,4,4,5,3,2,0,0,14,8,6,0,15,0,2,3
493053342,0,,,43,18,25,3,1,2,40,17,23,23,9,14,39,16,23,39,16,23,17,8,9,4,0,4,1,0,1,0,0,0,0,0,0,18,18,4,8,3,2,0,1,0,14,10,4,0,12,0,0,3
493053343,0,,,145,71,74,17,12,5,128,59,69,72,37,35,125,58,67,124,58,66,56,22,34,36,14,22,6,1,5,1,0,1,1,0,1,49,49,8,15,12,5,6,1,2,41,28,13,3,38,0,6,6
493053344,0,,,246,128,118,23,15,8,223,113,110,136,73,63,219,112,107,215,109,106,87,40,47,52,22,30,12,5,7,0,0,0,0,0,0,77,77,9,20,19,19,5,1,4,67,39,28,7,54,0,6,9
493053351,0,,,46,21,25,4,2,2,42,19,23,22,11,11,42,19,23,42,19,23,20,8,12,12,4,8,6,2,4,1,0,1,1,0,1,17,17,3,4,5,5,0,0,0,14,9,5,1,13,0,2,2
493053352,0,,,188,87,101,18,7,11,169,80,89,77,38,39,163,76,87,161,76,85,92,42,50,44,16,28,17,6,11,2,0,2,0,0,0,72,72,20,18,17,11,2,1,3,52,38,14,3,59,0,17,14
493053353,0,,,225,109,116,10,7,3,215,102,113,116,54,62,206,95,111,199,92,107,99,48,51,48,20,28,15,8,7,0,0,0,0,0,0,79,79,13,33,10,8,9,3,3,66,45,21,1,65,1,9,24
493053354,0,,,336,164,172,33,16,17,303,148,155,150,80,70,292,139,153,287,137,150,153,68,85,76,33,43,22,7,15,0,0,0,0,0,0,140,140,44,45,21,21,5,3,1,96,74,22,8,101,1,31,31
493053361,0,,,91,33,58,12,3,9,79,30,49,39,14,25,78,30,48,78,30,48,40,16,24,20,7,13,8,3,5,0,0,0,0,0,0,33,33,9,11,1,6,3,3,0,24,15,9,5,28,0,7,6
493053362,0,,,28,16,12,3,3,0,25,13,12,11,7,4,25,13,12,25,13,12,14,6,8,9,4,5,2,0,2,0,0,0,0,0,0,10,10,2,4,0,2,2,0,0,8,5,3,1,8,0,1,4
493053363,0,,,82,40,42,4,1,3,75,37,38,39,22,17,72,36,36,72,36,36,36,15,21,17,7,10,9,3,6,0,0,0,0,0,0,33,33,7,12,9,3,1,0,1,25,19,6,1,23,0,6,5
493053364,0,,,28,18,10,0,0,0,28,18,10,13,10,3,28,18,10,27,18,9,15,8,7,8,5,3,2,1,1,0,0,0,0,0,0,10,10,1,4,2,2,1,0,0,9,7,2,0,8,0,1,2
493053371,0,,,294,132,162,28,10,18,266,122,144,146,72,74,253,116,137,246,112,134,120,50,70,60,24,36,18,5,13,0,0,0,0,0,0,119,119,31,43,21,12,7,4,1,88,71,17,7,74,5,14,29
493053372,0,,,280,138,142,27,15,12,253,123,130,131,67,64,245,120,125,243,119,124,122,56,66,68,33,35,25,13,12,0,0,0,0,0,0,110,110,26,44,16,9,9,5,1,84,67,17,7,79,0,19,28
493053373,0,,,414,193,221,79,46,33,335,147,188,251,113,138,295,132,163,283,126,157,84,34,50,31,12,19,11,4,7,1,0,1,7,2,5,128,128,13,35,27,26,18,7,2,114,101,13,11,52,0,7,17
493053374,0,,,285,128,157,35,17,18,250,111,139,141,65,76,242,106,136,235,104,131,109,46,63,52,15,37,24,6,18,3,1,2,1,0,1,121,120,40,38,19,15,5,3,0,80,65,15,7,75,1,26,19
493053381,0,,,74,34,40,15,7,8,59,27,32,33,16,17,58,27,31,57,27,30,26,11,15,8,3,5,5,2,3,1,0,1,0,0,0,26,26,3,11,4,5,2,0,1,22,20,2,4,16,0,2,5
493053383,0,,,109,54,55,8,3,5,101,51,50,56,30,26,96,46,50,95,45,50,45,21,24,20,8,12,10,4,6,0,0,0,0,0,0,45,45,9,20,8,4,4,0,0,36,30,6,3,30,0,7,12
493053384,0,,,225,98,127,20,12,8,205,86,119,110,47,63,199,82,117,196,80,116,95,39,56,45,15,30,15,3,12,2,0,2,0,0,0,78,78,10,35,9,11,5,7,1,68,41,27,4,62,0,9,11
493053393,1,,493053294;493053394,55,26,29,2,1,1,71,30,41,37,16,21,70,29,41,66,28,38,34,14,20,18,7,11,4,3,1,0,0,0,0,0,0,21,21,6,9,5,2,1,1,2,20,15,5,0,23,0,6,6
493053394,2,493053393,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493053402,1,,493053404,54,28,26,8,5,3,58,27,31,33,18,15,57,27,30,57,27,30,25,9,16,14,5,9,4,0,4,0,0,0,0,0,0,19,19,4,8,4,2,1,0,3,18,11,7,1,16,0,3,4
493053404,2,493053402,,12,4,8,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493053411,0,,,105,59,46,14,10,4,91,49,42,54,32,22,89,48,41,88,47,41,37,17,20,16,8,8,3,2,1,0,0,0,0,0,0,35,35,9,6,12,1,3,1,3,26,21,5,3,23,0,6,3
493053412,0,,,151,74,77,16,8,8,135,66,69,84,46,38,128,64,64,123,60,63,51,20,31,28,7,21,11,1,10,1,0,1,0,0,0,47,47,12,10,10,4,1,3,7,35,17,18,3,32,0,6,2
493053413,0,,,201,94,107,19,7,12,182,87,95,113,54,59,177,85,92,173,82,91,69,33,36,38,19,19,12,5,7,1,1,0,0,0,0,63,63,8,18,15,10,4,5,3,55,36,19,3,43,0,8,9
493053414,0,,,218,103,115,21,9,12,197,94,103,117,58,59,194,93,101,192,92,100,80,36,44,32,10,22,10,3,7,0,0,0,0,0,0,70,70,10,22,14,12,5,2,5,60,39,21,6,52,0,6,14
493053421,0,,,71,36,35,4,3,1,67,33,34,39,20,19,66,33,33,65,33,32,28,13,15,13,5,8,4,1,3,0,0,0,0,0,0,25,25,6,7,4,2,5,1,0,19,11,8,1,18,0,4,3
493053422,0,,,63,29,34,7,3,4,56,26,30,40,20,20,53,25,28,53,25,28,16,6,10,9,3,6,1,0,1,0,0,0,0,0,0,19,19,3,5,2,4,3,1,1,16,9,7,2,12,0,2,0
493053423,1,,493053424,110,56,54,15,9,6,102,51,51,67,35,32,101,51,50,101,51,50,35,16,19,21,6,15,9,5,4,1,0,1,0,0,0,39,39,11,10,6,8,2,2,2,30,17,13,5,27,0,6,3
493053424,2,493053423,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493053432,0,,,359,171,188,23,10,13,336,161,175,183,96,87,330,157,173,327,155,172,153,65,88,71,31,40,20,9,11,2,0,2,1,0,1,126,126,22,37,33,16,12,3,3,104,76,28,5,104,0,19,19
493053433,0,,,132,64,68,12,5,7,120,59,61,70,34,36,114,55,59,110,55,55,50,25,25,19,8,11,5,3,2,0,0,0,0,0,0,47,47,11,14,6,8,5,3,0,36,25,11,2,33,0,8,8
493053434,0,,,319,161,158,41,27,14,278,134,144,152,77,75,270,132,138,266,129,137,126,57,69,63,25,38,19,4,15,1,1,0,0,0,0,102,102,18,27,17,19,12,6,3,84,51,33,10,81,0,12,18
493053441,0,,,464,239,225,44,19,25,420,220,200,227,128,99,411,216,195,405,212,193,193,92,101,103,43,60,30,12,18,0,0,0,0,0,0,160,160,30,54,31,20,9,6,10,130,92,38,10,123,0,16,24
493053442,0,,,477,223,254,61,33,28,416,190,226,233,114,119,395,182,213,389,180,209,183,76,107,105,37,68,39,11,28,1,0,1,1,0,1,149,149,28,40,30,18,11,10,12,121,68,53,12,123,0,22,21
493053443,0,,,298,157,141,51,26,25,247,131,116,162,90,72,237,125,112,233,122,111,85,41,44,45,23,22,10,5,5,3,2,1,0,0,0,94,94,19,21,19,16,8,5,6,75,50,25,11,56,0,9,11
493053444,0,,,963,470,493,92,40,52,862,426,436,507,261,246,834,410,424,817,398,419,355,165,190,213,92,121,61,22,39,1,0,1,4,1,3,346,346,81,101,63,46,31,18,6,263,194,69,30,231,3,52,55
493053451,0,,,160,77,83,12,7,5,148,70,78,78,41,37,142,69,73,141,68,73,70,29,41,37,13,24,12,1,11,0,0,0,0,0,0,63,63,12,28,11,6,4,0,2,51,37,14,2,49,0,8,10
493053452,0,,,74,36,38,9,7,2,65,29,36,29,14,15,63,27,36,62,27,35,36,15,21,21,8,13,7,3,4,0,0,0,0,0,0,27,26,6,9,4,1,4,1,1,20,14,6,3,21,0,4,8
493053453,0,,,455,212,243,36,20,16,419,192,227,249,127,122,412,188,224,401,182,219,170,65,105,107,35,72,27,5,22,3,1,2,0,0,0,174,174,54,36,42,19,15,5,3,117,77,40,13,125,1,41,12
493053454,0,,,32,17,15,3,3,0,29,14,15,19,11,8,28,13,15,26,13,13,10,3,7,6,2,4,1,0,1,0,0,0,0,0,0,12,12,2,5,2,2,0,1,0,10,8,2,1,6,0,2,2
493053461,0,,,70,36,34,5,3,2,65,33,32,43,23,20,59,29,30,56,27,29,22,10,12,7,3,4,2,0,2,0,0,0,0,0,0,21,21,3,5,4,5,2,0,2,18,12,6,1,14,0,3,4
493053462,0,,,91,40,51,5,3,2,86,37,49,47,21,26,83,36,47,81,36,45,39,16,23,22,5,17,9,3,6,0,0,0,0,0,0,33,33,7,10,6,5,4,1,0,26,14,12,1,27,0,4,7
493053463,0,,,106,46,60,10,3,7,96,43,53,51,21,30,94,42,52,94,42,52,45,22,23,20,5,15,10,2,8,1,0,1,0,0,0,36,36,4,14,8,4,3,2,1,32,20,12,2,30,0,3,5
493053464,0,,,17,6,11,1,0,1,16,6,10,11,5,6,15,6,9,15,6,9,5,1,4,3,0,3,1,0,1,0,0,0,0,0,0,5,5,0,1,2,1,1,0,0,5,2,3,0,4,0,0,0
493053471,0,,,45,25,20,1,1,0,44,24,20,23,15,8,42,23,19,41,22,19,21,9,12,8,2,6,2,1,1,0,0,0,0,0,0,18,18,5,8,1,1,1,2,0,13,8,5,0,14,0,4,2
493053472,0,,,141,63,78,9,7,2,132,56,76,68,27,41,129,54,75,127,53,74,64,29,35,30,10,20,9,3,6,0,0,0,0,0,0,51,51,9,14,16,8,3,0,1,42,30,12,1,43,0,7,10
493053473,0,,,28,14,14,4,3,1,24,11,13,6,3,3,24,11,13,24,11,13,18,8,10,12,5,7,1,0,1,0,0,0,0,0,0,10,10,1,6,1,1,0,0,1,9,7,2,1,10,0,1,5
493053474,0,,,106,54,52,10,5,5,96,49,47,65,36,29,92,48,44,91,48,43,31,13,18,18,5,13,8,4,4,0,0,0,0,0,0,36,36,6,11,6,7,4,2,0,30,20,10,1,24,0,3,4
493053482,0,,,25,12,13,3,2,1,22,10,12,12,6,6,20,9,11,20,9,11,10,4,6,7,3,4,4,2,2,1,1,0,0,0,0,5,5,1,0,0,1,1,0,2,4,0,4,0,5,0,1,0
493053483,0,,,74,28,46,4,2,2,70,26,44,39,18,21,69,26,43,68,26,42,31,8,23,23,6,17,13,2,11,0,0,0,0,0,0,31,31,11,9,4,4,1,2,0,20,10,10,0,24,0,8,1
493053484,0,,,39,12,27,4,2,2,35,10,25,24,6,18,33,10,23,32,10,22,11,4,7,7,2,5,2,0,2,0,0,0,6,3,3,12,12,2,3,2,3,0,1,1,10,6,4,0,8,0,2,0
493053491,0,,,119,58,61,7,4,3,111,53,58,62,30,32,107,52,55,103,51,52,49,23,26,25,9,16,11,4,7,0,0,0,0,0,0,44,44,12,12,11,2,4,1,2,32,23,9,0,34,0,9,4
493053492,0,,,104,49,55,16,5,11,88,44,44,57,30,27,87,44,43,87,44,43,31,14,17,14,5,9,7,1,6,1,0,1,0,0,0,35,35,6,12,9,2,1,2,3,29,21,8,6,22,0,4,4
493053493,0,,,117,55,62,11,9,2,106,46,60,59,26,33,100,45,55,99,45,54,47,20,27,23,6,17,5,1,4,0,0,0,0,0,0,50,50,16,15,10,6,1,2,0,34,27,7,1,35,0,10,9
493053494,0,,,274,122,152,38,16,22,236,106,130,136,64,72,224,102,122,220,100,120,100,42,58,50,18,32,17,4,13,0,0,0,0,0,0,86,86,21,17,13,16,8,4,7,64,35,29,9,68,0,17,9
493053501,2,493053502,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493053502,1,,493053501,101,47,54,13,6,7,90,43,47,50,22,28,88,42,46,85,42,43,40,21,19,19,8,11,10,2,8,2,0,2,0,0,0,33,33,8,10,5,5,1,2,3,26,13,13,5,27,0,6,4
493053503,2,493053504,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493053504,1,,493053503,178,84,94,30,12,18,150,74,76,85,46,39,148,74,74,147,73,74,65,28,37,37,15,22,12,3,9,0,0,0,0,0,0,59,59,10,21,10,8,4,5,2,50,33,17,7,45,0,8,11
493053511,0,,,196,94,102,11,3,8,185,91,94,93,50,43,180,87,93,178,86,92,92,41,51,49,21,28,16,8,8,3,2,1,5,0,5,80,80,23,23,16,13,4,0,1,57,40,17,1,56,2,13,14
493053512,0,,,99,49,50,9,6,3,90,43,47,65,31,34,86,41,45,83,40,43,25,12,13,13,7,6,4,3,1,1,1,0,8,3,5,34,34,10,7,10,1,1,2,3,24,12,12,2,17,4,2,3
493053513,0,,,231,108,123,33,16,17,198,92,106,122,63,59,191,90,101,185,85,100,76,29,47,47,17,30,16,3,13,2,1,1,0,0,0,72,72,15,15,17,10,3,5,7,57,32,25,7,49,0,8,7
493053514,0,,,204,89,115,29,12,17,174,76,98,109,50,59,168,74,94,163,73,90,65,26,39,35,11,24,11,2,9,2,0,2,1,0,1,64,64,8,24,9,8,8,4,3,56,37,19,5,43,0,6,12
493053521,0,,,127,58,69,16,6,10,111,52,59,59,30,29,109,51,58,109,51,58,52,22,30,23,8,15,7,4,3,0,0,0,0,0,0,47,47,12,16,7,4,3,4,1,34,21,13,4,34,0,9,8
493053522,0,,,139,70,69,10,5,5,129,65,64,67,39,28,125,63,62,120,60,60,62,26,36,25,10,15,4,1,3,0,0,0,0,0,0,54,54,10,24,9,5,3,2,1,44,37,7,3,38,0,7,13
493053523,0,,,282,137,145,27,17,10,255,120,135,159,80,79,243,112,131,238,109,129,96,40,56,47,18,29,12,3,9,1,1,0,5,5,0,102,102,21,38,14,14,7,4,4,78,56,22,3,64,0,12,20
493053524,0,,,261,116,145,18,11,7,242,104,138,147,65,82,221,102,119,213,100,113,95,39,56,56,20,36,14,5,9,0,0,0,0,0,0,94,93,24,29,19,11,6,2,2,68,47,21,5,67,0,17,13
493053531,0,,,155,78,77,23,14,9,132,64,68,83,43,40,128,62,66,124,61,63,49,21,28,28,14,14,6,3,3,0,0,0,0,0,0,46,46,10,9,6,7,6,5,3,36,20,16,5,35,0,7,4
493053532,0,,,210,107,103,26,12,14,184,95,89,106,59,47,177,90,87,174,89,85,78,36,42,34,15,19,9,3,6,1,0,1,3,2,1,80,80,19,27,14,11,4,4,1,60,47,13,3,49,0,11,14
493053533,0,,,240,111,129,30,15,15,210,96,114,145,68,77,200,91,109,196,88,108,65,28,37,28,9,19,10,3,7,0,0,0,8,8,0,84,84,17,25,12,18,8,3,1,67,45,22,7,44,4,8,9
493053534,0,,,213,105,108,24,11,13,189,94,95,116,61,55,183,91,92,180,89,91,73,33,40,42,15,27,14,5,9,0,0,0,0,0,0,71,71,11,24,11,10,10,4,1,60,36,24,7,49,0,8,10
493053541,0,,,217,97,120,26,12,14,191,85,106,113,53,60,189,84,105,188,83,105,78,32,46,30,10,20,9,3,6,2,0,2,0,0,0,78,78,19,24,15,6,7,4,3,59,43,16,7,52,0,13,10
493053542,0,,,310,148,162,41,18,23,267,129,138,184,91,93,260,125,135,256,122,134,83,38,45,38,16,22,8,3,5,1,0,1,5,5,0,112,112,21,39,21,14,13,2,2,91,72,19,10,58,5,11,10
493053543,0,,,191,87,104,35,19,16,155,67,88,106,42,64,151,66,85,147,65,82,49,25,24,25,10,15,10,3,7,2,1,1,9,0,9,67,67,19,16,7,10,12,2,1,47,34,13,11,31,8,6,8
493053544,0,,,197,98,99,25,18,7,172,80,92,101,51,50,168,78,90,164,76,88,71,29,42,34,12,22,10,1,9,2,0,2,4,1,3,71,71,16,23,11,11,4,4,2,55,40,15,8,47,1,11,10
493053551,0,,,504,254,250,76,41,35,427,213,214,256,135,121,414,207,207,409,207,202,171,78,93,83,36,47,17,6,11,0,0,0,3,0,3,178,178,29,63,31,31,16,5,3,148,123,25,20,106,1,13,36
493053552,2,493053554,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493053553,0,,,556,246,310,58,25,33,495,221,274,347,161,186,479,213,266,465,208,257,148,60,88,76,27,49,23,9,14,2,0,2,5,5,0,214,214,53,66,44,29,15,3,4,160,129,31,15,103,5,19,23
493053554,1,,493053552,215,106,109,20,10,10,200,98,102,116,63,53,193,93,100,185,88,97,84,35,49,42,12,30,19,3,16,2,0,2,3,2,1,76,76,19,21,16,7,9,4,2,59,36,23,3,58,3,12,9
493053561,0,,,36,18,18,1,1,0,35,17,18,21,11,10,34,16,18,34,16,18,14,6,8,8,3,5,4,2,2,0,0,0,0,0,0,11,11,0,4,2,3,2,0,0,10,8,2,1,9,0,0,1
493053562,0,,,151,74,77,10,6,4,141,68,73,85,41,44,139,68,71,137,68,69,56,27,29,37,17,20,14,7,7,0,0,0,0,0,0,51,51,8,12,17,6,6,1,1,42,28,14,2,36,0,5,7
493053563,0,,,30,13,17,4,1,3,26,12,14,8,4,4,26,12,14,26,12,14,18,8,10,10,4,6,7,2,5,0,0,0,0,0,0,7,6,1,1,1,1,0,2,0,5,2,3,0,6,0,1,1
493053564,0,,,90,41,49,14,6,8,76,35,41,48,23,25,75,35,40,75,35,40,28,12,16,11,3,8,7,2,5,0,0,0,0,0,0,32,32,5,12,5,6,2,2,0,27,18,9,4,17,0,2,5
493053571,0,,,83,34,49,4,1,3,79,33,46,51,22,29,75,32,43,74,31,43,28,11,17,13,4,9,6,2,4,0,0,0,1,0,1,31,31,5,11,7,6,1,1,0,26,18,8,2,19,0,4,3
493053572,0,,,9,4,5,0,0,0,9,4,5,3,2,1,9,4,5,9,4,5,6,2,4,4,1,3,1,0,1,0,0,0,0,0,0,5,5,2,2,1,0,0,0,0,3,2,1,0,4,0,2,1
493053573,0,,,21,11,10,1,0,1,20,11,9,13,7,6,20,11,9,20,11,9,7,4,3,4,2,2,1,0,1,0,0,0,0,0,0,7,7,0,3,3,0,0,1,0,7,5,2,0,5,0,0,1
493053574,0,,,124,59,65,11,5,6,113,54,59,66,33,33,111,53,58,107,49,58,47,21,26,26,10,16,7,2,5,0,0,0,0,0,0,40,40,3,16,8,4,6,2,1,37,24,13,3,31,0,3,7
493053581,0,,,194,92,102,7,4,3,187,88,99,88,41,47,186,88,98,182,85,97,99,47,52,52,18,34,30,9,21,6,2,4,0,0,0,71,70,14,23,18,7,5,3,0,56,36,20,3,59,0,12,11
493053582,2,493053584,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493053583,0,,,146,68,78,8,4,4,138,64,74,71,36,35,133,62,71,130,60,70,67,28,39,25,9,16,14,5,9,2,0,2,0,0,0,58,58,14,15,20,4,4,1,0,44,33,11,1,44,0,10,9
493053584,1,,493053582,48,18,30,4,1,3,48,19,29,27,11,16,47,19,28,47,19,28,21,8,13,10,2,8,7,1,6,0,0,0,0,0,0,16,16,2,8,3,2,2,0,1,16,10,6,1,14,0,1,3
493053592,0,,,141,67,74,8,4,4,133,63,70,90,45,45,129,61,68,125,59,66,43,18,25,26,7,19,10,4,6,0,0,0,0,0,0,56,56,17,13,12,10,2,2,0,39,31,8,0,34,0,11,4
493053593,0,,,51,23,28,4,2,2,47,21,26,33,17,16,45,20,25,43,20,23,14,4,10,4,1,3,1,0,1,0,0,0,0,0,0,18,18,4,4,5,1,4,0,0,14,9,5,1,10,0,1,1
493053601,0,,,41,22,19,3,1,2,38,21,17,21,11,10,38,21,17,38,21,17,17,10,7,10,5,5,4,2,2,0,0,0,0,0,0,13,13,2,6,1,0,2,1,1,11,7,4,2,10,0,1,3
493053602,0,,,154,75,79,13,6,7,139,68,71,74,40,34,135,65,70,134,64,70,65,28,37,39,13,26,19,6,13,1,1,0,0,0,0,57,57,14,15,11,11,3,3,0,43,28,15,1,43,0,10,8
493053603,0,,,24,13,11,2,1,1,22,12,10,12,7,5,20,10,10,20,10,10,10,5,5,1,0,1,1,0,1,0,0,0,0,0,0,7,7,0,3,1,2,0,0,1,7,5,2,0,5,0,0,2
493053604,0,,,62,31,31,4,1,3,56,29,27,38,20,18,55,28,27,54,28,26,18,9,9,12,7,5,2,1,1,0,0,0,0,0,0,26,26,8,7,7,2,1,1,0,17,13,4,0,14,2,3,2
493053611,0,,,74,38,36,4,1,3,70,37,33,39,20,19,69,36,33,69,36,33,31,17,14,15,7,8,5,1,4,0,0,0,0,0,0,26,26,4,9,6,3,2,2,0,22,12,10,2,20,1,2,5
493053612,0,,,309,157,152,36,20,16,273,137,136,143,77,66,270,134,136,268,134,134,130,60,70,65,29,36,19,7,12,2,1,1,0,0,0,115,115,23,43,21,17,4,3,4,92,71,21,7,81,1,16,26
493053613,2,493053614,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493053614,1,,493053613,194,95,99,20,11,9,176,85,91,115,60,55,170,84,86,169,83,86,61,25,36,26,8,18,13,3,10,0,0,0,0,0,0,69,69,13,24,13,10,4,6,0,56,37,19,7,42,2,7,13
493053621,0,,,357,160,197,28,12,16,329,148,181,193,89,104,319,143,176,314,140,174,136,59,77,67,23,44,18,5,13,1,0,1,0,0,0,141,141,29,48,36,18,8,2,0,112,88,24,7,94,1,20,20
493053622,0,,,184,93,91,16,9,7,168,84,84,95,50,45,161,80,81,155,76,79,73,34,39,48,19,29,23,8,15,0,0,0,0,0,0,57,56,8,15,16,7,7,3,0,46,33,13,5,37,0,5,10
493053623,0,,,214,105,109,41,19,22,173,86,87,142,74,68,163,81,82,153,75,78,31,12,19,14,5,9,5,1,4,0,0,0,1,0,1,76,76,15,17,20,17,6,0,1,61,55,6,11,23,0,5,5
493053624,0,,,218,108,110,22,12,10,196,96,100,108,54,54,190,91,99,186,89,97,88,42,46,41,19,22,9,3,6,0,0,0,1,0,1,74,74,11,22,21,8,6,4,2,63,44,19,6,54,0,7,15
493053631,0,,,212,104,108,23,15,8,189,89,100,105,51,54,183,87,96,177,85,92,84,38,46,43,17,26,13,3,10,1,1,0,0,0,0,74,74,17,22,12,11,6,3,3,57,39,18,4,54,0,11,15
493053632,0,,,214,108,106,19,12,7,195,96,99,114,60,54,193,95,98,191,94,97,81,36,45,44,19,25,21,7,14,1,1,0,0,0,0,81,81,17,34,14,4,6,3,3,64,44,20,5,54,0,9,13
493053633,0,,,194,95,99,19,11,8,175,84,91,93,47,46,168,81,87,166,79,87,82,37,45,43,18,25,10,3,7,1,0,1,0,0,0,63,63,11,16,14,9,8,3,2,52,31,21,4,54,0,10,6
493053634,0,,,306,143,163,33,17,16,273,126,147,156,78,78,262,121,141,256,116,140,117,48,69,62,28,34,14,5,9,1,0,1,0,0,0,105,105,17,32,23,17,9,6,1,86,62,24,6,72,0,9,15
493053641,0,,,328,131,197,35,13,22,292,117,175,129,63,66,287,115,172,283,111,172,163,54,109,117,32,85,70,18,52,10,1,9,0,0,0,93,90,19,29,27,5,8,0,2,67,53,14,10,44,0,9,13
493053642,0,,,364,144,220,26,12,14,336,130,206,113,61,52,326,127,199,325,126,199,223,69,154,180,52,128,112,27,85,24,6,18,15,15,0,90,87,25,33,16,7,4,2,0,61,53,8,7,38,8,5,14
493053643,0,,,246,127,119,27,13,14,219,114,105,126,70,56,216,114,102,214,113,101,93,44,49,48,20,28,14,6,8,1,1,0,3,0,3,95,95,16,38,20,15,3,2,1,79,66,13,11,63,3,12,21
493053644,0,,,126,46,80,13,5,8,113,41,72,41,20,21,113,41,72,112,41,71,72,21,51,59,16,43,39,7,32,5,1,4,2,0,2,33,31,9,8,7,2,3,2,0,22,16,6,4,18,2,4,4
493053651,0,,,192,93,99,26,14,12,166,79,87,109,52,57,161,76,85,156,72,84,57,27,30,30,13,17,8,5,3,0,0,0,0,0,0,67,67,9,21,19,10,5,2,1,58,47,11,3,38,0,6,10
493053652,0,,,30,17,13,2,2,0,28,15,13,16,9,7,26,14,12,26,14,12,12,6,6,6,2,4,2,0,2,0,0,0,0,0,0,12,12,2,5,3,1,1,0,0,10,8,2,0,7,0,1,2
493053653,0,,,86,40,46,8,4,4,78,36,42,44,23,21,75,35,40,73,34,39,34,13,21,16,5,11,6,1,5,1,0,1,0,0,0,34,34,7,12,9,4,1,0,1,26,22,4,1,24,0,5,6
493053654,0,,,129,53,76,8,2,6,121,51,70,67,28,39,118,49,69,114,47,67,54,23,31,32,14,18,10,4,6,1,0,1,0,0,0,44,44,10,12,11,4,2,1,4,34,19,15,0,38,0,7,9
493053661,0,,,102,50,52,3,1,2,99,49,50,46,25,21,98,49,49,98,49,49,53,24,29,28,11,17,15,5,10,0,0,0,0,0,0,37,37,7,11,12,3,2,0,2,30,22,8,0,29,1,4,8
493053662,0,,,61,32,29,8,6,2,53,26,27,38,20,18,50,24,26,49,24,25,15,6,9,9,3,6,2,0,2,1,0,1,0,0,0,21,21,4,7,3,4,1,1,1,17,15,2,1,9,1,1,2
493053663,0,,,85,36,49,11,5,6,74,31,43,37,19,18,74,31,43,73,31,42,37,12,25,21,6,15,5,0,5,1,0,1,0,0,0,31,31,8,8,6,5,1,3,0,22,13,9,4,26,0,7,4
493053664,0,,,46,23,23,8,5,3,38,18,20,32,18,14,37,17,20,37,17,20,6,0,6,4,0,4,4,0,4,0,0,0,0,0,0,15,15,2,6,2,1,2,2,0,13,8,5,1,6,0,1,0
