KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001101001,T001101002,T001101003,T001101004,T001101005,T001101006,T001101007,T001101008,T001101009,T001101010,T001101011,T001101012,T001101013,T001101014,T001101015,T001101016,T001101017,T001101018,T001101019,T001101020,T001101021,T001101022,T001101023,T001101024,T001101025,T001101026,T001101027,T001101028,T001101029,T001101030,T001101031,T001101032,T001101033,T001101034,T001101035,T001101036,T001101037,T001101038,T001101039,T001101040,T001101041,T001101042,T001101043,T001101044,T001101045,T001101046,T001101047,T001101048,T001101049,T001101050
503025861,0,,,352,185,167,18,10,8,334,175,159,177,99,78,330,171,159,327,169,158,157,76,81,81,35,46,23,10,13,3,0,3,5,4,1,154,145,47,56,25,10,7,0,0,98,83,15,4,98,4,26,29
503025862,0,,,110,49,61,9,4,5,101,45,56,39,18,21,100,45,55,99,44,55,62,27,35,34,11,23,9,2,7,0,0,0,0,0,0,50,50,17,16,10,5,1,1,0,32,27,5,2,42,0,15,9
503025863,0,,,418,201,217,40,24,16,378,177,201,225,117,108,368,172,196,365,170,195,153,60,93,82,24,58,21,6,15,1,0,1,12,4,8,189,188,71,59,29,19,7,1,2,112,95,17,11,110,1,41,22
503025864,0,,,32,16,16,7,4,3,25,12,13,12,7,5,25,12,13,25,12,13,13,5,8,6,1,5,2,0,2,0,0,0,0,0,0,10,10,1,4,3,0,1,0,1,9,7,2,2,9,0,1,3
503025871,0,,,15,8,7,3,3,0,12,5,7,7,4,3,12,5,7,12,5,7,5,1,4,2,1,1,1,1,0,0,0,0,0,0,0,5,5,2,2,0,0,0,0,1,3,1,2,1,5,0,2,0
503025872,0,,,120,62,58,12,7,5,108,55,53,68,36,32,102,51,51,100,50,50,40,19,21,21,9,12,7,4,3,0,0,0,0,0,0,51,51,14,21,8,2,5,0,1,37,35,2,2,25,1,5,11
503025873,0,,,101,48,53,8,2,6,93,46,47,53,26,27,87,43,44,84,42,42,40,20,20,22,9,13,10,5,5,2,1,1,0,0,0,36,36,7,13,6,3,4,3,0,29,19,10,1,25,0,5,6
503025874,0,,,592,277,315,110,64,46,475,210,265,321,151,170,448,199,249,437,194,243,154,59,95,79,22,57,28,6,22,1,1,0,2,1,1,233,231,75,66,32,33,18,6,1,155,140,15,18,105,1,43,26
503025881,0,,,513,275,238,67,27,40,426,228,198,259,149,110,408,219,189,401,215,186,167,79,88,67,29,38,18,7,11,1,1,0,6,5,1,248,248,109,76,29,14,13,6,1,138,124,14,10,113,33,33,45
503025882,0,,,238,144,94,35,20,15,195,116,79,161,105,56,190,111,79,179,102,77,34,11,23,9,1,8,4,1,3,0,0,0,0,0,0,73,71,36,13,4,9,7,2,0,35,32,3,12,22,10,8,7
503025883,0,,,93,42,51,18,7,11,75,35,40,46,25,21,72,33,39,71,33,38,29,10,19,12,4,8,4,0,4,1,0,1,0,0,0,36,36,11,9,7,4,3,2,0,25,23,2,4,22,0,8,5
503025884,0,,,67,48,19,0,0,0,50,31,19,29,20,9,49,31,18,46,28,18,21,11,10,9,3,6,6,2,4,0,0,0,0,0,0,48,48,39,6,0,0,2,1,0,8,6,2,0,13,12,6,2
503025893,0,,,66,29,37,0,0,0,66,29,37,35,18,17,66,29,37,66,29,37,31,11,20,5,0,5,2,0,2,0,0,0,1,0,1,28,26,15,8,2,1,0,0,0,11,11,0,0,20,0,12,2
503025894,0,,,80,39,41,3,1,2,77,38,39,35,19,16,77,38,39,76,38,38,42,19,23,20,8,12,4,2,2,1,0,1,0,0,0,46,46,25,12,6,2,1,0,0,21,19,2,0,31,0,17,5
503025901,0,,,18,10,8,6,4,2,12,6,6,10,5,5,11,5,6,11,5,6,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,7,7,3,1,0,2,1,0,0,4,4,0,0,2,1,1,0
503025902,0,,,44,23,21,4,3,1,40,20,20,28,14,14,38,19,19,38,19,19,12,6,6,2,1,1,0,0,0,0,0,0,3,3,0,19,19,5,8,4,1,0,0,1,14,12,2,0,8,2,1,3
503025903,0,,,185,80,105,24,11,13,161,69,92,90,39,51,157,68,89,157,68,89,71,30,41,30,8,22,13,2,11,1,0,1,0,0,0,66,66,14,19,15,9,6,1,2,52,37,15,4,47,0,11,8
503025904,0,,,66,31,35,13,7,6,53,24,29,34,17,17,52,23,29,52,23,29,19,7,12,8,2,6,2,0,2,0,0,0,0,0,0,27,27,5,12,5,3,2,0,0,21,18,3,4,13,0,3,6
503025911,0,,,216,105,111,12,7,5,204,98,106,104,54,50,194,95,99,191,93,98,100,44,56,48,19,29,9,4,5,2,0,2,2,1,1,96,96,30,38,12,10,2,4,0,65,56,9,2,71,0,24,19
503025912,0,,,150,71,79,13,10,3,137,61,76,52,26,26,136,61,75,136,61,75,85,35,50,75,29,46,53,19,34,16,3,13,0,0,0,40,38,11,13,5,6,2,1,0,27,25,2,4,18,1,5,8
503025913,0,,,27,10,17,0,0,0,27,10,17,19,9,10,27,10,17,27,10,17,8,1,7,4,0,4,3,0,3,0,0,0,0,0,0,13,13,6,3,2,1,1,0,0,7,4,3,0,7,0,3,0
503025914,0,,,207,100,107,22,10,12,185,90,95,103,54,49,183,90,93,181,90,91,82,36,46,33,10,23,10,3,7,0,0,0,0,0,0,84,84,17,39,12,7,6,3,0,67,54,13,7,53,0,11,15
503025921,0,,,150,71,79,17,8,9,133,63,70,81,40,41,133,63,70,133,63,70,52,23,29,22,6,16,7,2,5,0,0,0,0,0,0,65,65,21,21,13,5,3,1,1,44,38,6,5,40,0,13,12
503025922,0,,,142,68,74,5,2,3,137,66,71,67,34,33,134,65,69,132,64,68,70,32,38,28,12,16,11,3,8,0,0,0,4,3,1,57,57,13,18,14,9,3,0,0,44,36,8,1,46,0,13,14
503025923,0,,,316,153,163,32,16,16,284,137,147,175,89,86,279,133,146,274,132,142,109,48,61,53,18,35,25,6,19,4,2,2,0,0,0,107,105,19,42,19,17,6,2,0,83,71,12,8,59,1,15,12
503025924,0,,,786,370,416,81,42,39,704,327,377,418,205,213,679,315,364,670,313,357,286,122,164,121,47,74,37,9,28,3,1,2,8,4,4,370,370,126,128,71,36,7,2,0,243,219,24,31,199,2,70,53
503025931,0,,,434,198,236,60,38,22,374,160,214,192,85,107,367,157,210,359,154,205,182,75,107,93,37,56,23,10,13,2,0,2,6,5,1,182,182,55,63,29,17,10,8,0,127,106,21,13,121,1,41,38
503025932,0,,,265,124,141,36,23,13,229,101,128,150,70,80,223,97,126,217,96,121,79,31,48,32,12,20,5,1,4,0,0,0,3,2,1,114,114,31,42,20,18,1,1,1,82,73,9,10,56,5,13,19
503025933,0,,,454,208,246,65,36,29,368,169,199,214,102,112,360,165,195,358,164,194,154,67,87,69,24,45,21,4,17,2,0,2,0,0,0,172,170,46,60,33,18,7,5,1,122,106,16,20,94,0,28,25
503025934,0,,,400,191,209,54,34,20,346,157,189,183,83,100,337,153,184,330,150,180,163,74,89,74,33,41,13,5,8,3,1,2,4,3,1,164,164,39,64,31,16,8,6,0,123,107,16,10,107,3,27,39
503025941,0,,,577,268,309,99,51,48,478,217,261,350,162,188,453,210,243,438,205,233,128,55,73,57,20,37,15,4,11,1,0,1,4,3,1,199,196,42,49,45,36,17,5,2,154,137,17,21,90,2,26,23
503025942,0,,,409,188,221,76,43,33,333,145,188,240,105,135,319,137,182,306,134,172,93,40,53,43,14,29,11,3,8,0,0,0,4,1,3,156,156,41,42,38,20,5,6,4,115,97,18,15,73,1,29,14
503025943,0,,,250,119,131,46,25,21,204,94,110,117,56,61,195,92,103,190,88,102,87,38,49,46,18,28,16,7,9,2,1,1,0,0,0,90,90,18,25,22,13,9,2,1,72,60,12,10,55,0,16,15
503025944,0,,,155,82,73,34,19,15,121,63,58,84,47,37,116,59,57,111,55,56,37,16,21,20,7,13,5,1,4,0,0,0,1,1,0,54,53,8,14,18,6,5,1,1,45,41,4,9,23,0,7,8
503025951,0,,,177,96,81,17,6,11,160,90,70,118,69,49,157,87,70,154,84,70,42,21,21,11,4,7,5,2,3,0,0,0,1,1,0,57,55,6,15,15,11,7,1,0,49,40,9,4,25,0,4,7
503025952,0,,,321,156,165,39,21,18,282,135,147,168,89,79,273,133,140,268,130,138,114,46,68,47,21,26,14,5,9,2,0,2,1,0,1,138,138,46,39,30,11,9,3,0,91,78,13,6,81,1,26,18
503025953,0,,,138,68,70,25,13,12,113,55,58,91,43,48,106,51,55,99,47,52,22,12,10,10,4,6,1,0,1,0,0,0,1,1,0,37,36,4,9,11,7,2,2,1,32,28,4,4,13,0,2,3
503025954,0,,,485,227,258,51,22,29,434,205,229,243,123,120,426,202,224,419,200,219,191,82,109,77,33,44,12,3,9,0,0,0,4,3,1,204,204,51,82,39,17,8,4,3,151,134,17,13,126,1,35,38
503025961,1,,503025962,734,381,353,55,31,24,688,355,333,405,223,182,672,348,324,654,339,315,283,132,151,135,54,81,39,13,26,5,3,2,1,0,1,307,302,116,89,50,25,13,8,3,188,149,39,12,202,4,78,35
503025962,2,503025961,,9,5,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503025963,0,,,587,253,334,48,21,27,539,232,307,248,117,131,533,228,305,528,226,302,291,115,176,144,43,101,59,12,47,7,1,6,3,1,2,225,222,50,97,40,27,3,4,1,169,141,28,15,148,1,31,52
503025964,0,,,19,8,11,4,1,3,15,7,8,9,3,6,14,7,7,14,7,7,6,4,2,5,3,2,0,0,0,0,0,0,1,0,1,7,7,4,1,0,0,0,1,1,3,1,2,1,4,0,2,0
503025971,2,503025972,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503025972,1,,503025971,188,90,98,26,17,9,168,76,92,97,43,54,162,74,88,157,72,85,71,33,38,30,14,16,4,2,2,0,0,0,0,0,0,84,84,26,34,14,8,4,1,0,60,53,7,5,49,0,17,15
503025973,0,,,27,15,12,4,2,2,23,13,10,13,6,7,22,13,9,22,13,9,10,7,3,5,3,2,2,2,0,0,0,0,0,0,0,12,12,5,2,4,0,0,1,0,7,7,0,1,7,0,3,1
503025974,0,,,315,158,157,55,28,27,260,130,130,175,96,79,256,128,128,247,125,122,85,34,51,34,12,22,14,3,11,0,0,0,11,11,0,142,142,61,36,19,13,7,5,1,80,68,12,13,60,17,21,12
503025981,0,,,102,49,53,3,2,1,99,47,52,52,27,25,96,46,50,95,46,49,47,20,27,17,6,11,5,1,4,0,0,0,0,0,0,55,54,30,15,7,1,0,1,0,24,21,3,0,39,0,22,6
503025982,0,,,42,20,22,1,1,0,41,19,22,22,11,11,41,19,22,40,19,21,19,8,11,7,2,5,3,1,2,0,0,0,0,0,0,20,20,7,4,9,0,0,0,0,13,11,2,0,13,1,5,1
503025983,0,,,598,287,311,66,42,24,532,245,287,365,173,192,513,239,274,498,228,270,167,72,95,67,22,45,23,6,17,1,0,1,4,2,2,237,227,98,64,28,20,9,8,0,128,114,14,13,124,0,59,21
503025984,0,,,91,44,47,14,8,6,76,36,40,50,27,23,75,35,40,74,34,40,26,9,17,14,6,8,2,1,1,0,0,0,2,1,1,50,50,24,17,5,2,2,0,0,26,26,0,6,20,0,10,5
503025992,0,,,84,35,49,7,3,4,77,32,45,34,15,19,75,31,44,74,30,44,43,17,26,24,9,15,9,2,7,1,0,1,0,0,0,37,37,11,15,3,6,2,0,0,25,23,2,1,28,1,9,10
503025993,0,,,19,10,9,0,0,0,19,10,9,8,5,3,19,10,9,19,10,9,11,5,6,7,4,3,3,2,1,0,0,0,0,0,0,9,9,3,3,2,1,0,0,0,6,4,2,0,8,0,2,2
503025994,0,,,81,39,42,5,4,1,76,35,41,31,18,13,75,35,40,73,34,39,45,17,28,26,9,17,17,4,13,1,0,1,0,0,0,31,30,5,12,8,3,0,2,0,25,19,6,1,20,0,2,7
503026003,0,,,33,15,18,0,0,0,33,15,18,15,9,6,33,15,18,33,15,18,18,6,12,12,3,9,5,0,5,0,0,0,0,0,0,14,14,5,2,4,3,0,0,0,9,4,5,0,13,0,4,1
503026014,0,,,10,6,4,0,0,0,10,6,4,6,3,3,9,5,4,9,5,4,4,3,1,2,1,1,0,0,0,0,0,0,0,0,0,5,5,2,1,2,0,0,0,0,3,3,0,0,3,0,2,1
503026022,0,,,16,5,11,0,0,0,16,5,11,5,2,3,16,5,11,16,5,11,11,3,8,6,1,5,4,1,3,0,0,0,0,0,0,9,9,5,1,3,0,0,0,0,4,2,2,0,8,0,4,0
503026024,0,,,61,34,27,3,3,0,58,31,27,21,12,9,56,31,25,55,30,25,37,19,18,22,10,12,4,1,3,0,0,0,0,0,0,25,25,5,12,5,1,0,1,1,20,18,2,2,24,0,5,10
503026031,1,,503026032;503026033,24,12,12,0,0,0,34,16,18,11,6,5,34,16,18,34,16,18,23,10,13,9,3,6,2,0,2,0,0,0,0,0,0,11,11,1,10,3,1,0,0,0,14,13,1,0,14,0,0,7
503026032,2,503026031,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503026033,2,503026031,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503026081,2,503026191,,6,1,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503026091,1,,503026092,18,10,8,2,1,1,18,10,8,7,3,4,18,10,8,18,10,8,11,7,4,4,2,2,4,2,2,1,0,1,0,0,0,9,9,3,5,1,1,0,0,0,7,6,1,1,7,0,2,3
503026092,2,503026091,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503026093,0,,,20,10,10,0,0,0,20,10,10,6,3,3,20,10,10,20,10,10,14,7,7,9,5,4,0,0,0,0,0,0,0,0,0,9,9,2,4,2,1,0,0,0,7,6,1,0,8,0,1,3
503026101,0,,,35,19,16,3,2,1,32,17,15,18,8,10,31,17,14,31,17,14,14,9,5,6,3,3,1,1,0,0,0,0,0,0,0,13,13,1,7,3,0,1,1,0,12,11,1,0,9,0,0,4
503026102,0,,,24,9,15,0,0,0,24,9,15,13,3,10,23,8,15,23,8,15,11,6,5,6,3,3,0,0,0,0,0,0,0,0,0,9,9,1,4,3,0,0,1,0,8,7,1,0,7,0,1,2
503026103,0,,,32,16,16,4,2,2,28,14,14,14,6,8,28,14,14,28,14,14,14,8,6,7,5,2,3,2,1,0,0,0,0,0,0,16,16,6,5,4,1,0,0,0,10,9,1,2,11,0,5,4
503026104,0,,,21,10,11,0,0,0,21,10,11,8,6,2,21,10,11,21,10,11,13,4,9,7,3,4,2,1,1,0,0,0,0,0,0,8,8,2,2,2,1,1,0,0,6,3,3,0,7,0,1,0
503026111,2,503026114,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503026112,0,,,30,12,18,2,0,2,28,12,16,16,8,8,28,12,16,28,12,16,12,4,8,6,1,5,2,1,1,0,0,0,0,0,0,13,13,6,1,3,2,1,0,0,7,5,2,1,8,0,4,1
503026114,1,,503026111,47,22,25,1,0,1,53,26,27,25,15,10,52,25,27,51,24,27,28,11,17,9,1,8,4,1,3,1,0,1,0,0,0,21,21,8,6,4,4,0,1,0,15,8,7,1,19,1,7,2
503026122,0,,,28,14,14,3,1,2,25,13,12,17,10,7,24,13,11,23,12,11,8,3,5,3,1,2,2,0,2,1,0,1,0,0,0,11,11,3,2,3,3,0,0,0,8,6,2,0,5,0,1,1
503026123,0,,,53,18,35,4,2,2,49,16,33,13,7,6,48,15,33,47,14,33,36,9,27,23,5,18,12,3,9,3,0,3,0,0,0,15,14,4,4,4,1,0,0,1,10,7,3,0,12,0,4,4
503026124,0,,,27,11,16,2,1,1,25,10,15,7,2,5,24,10,14,24,10,14,18,8,10,8,4,4,5,2,3,0,0,0,0,0,0,10,10,1,5,0,4,0,0,0,9,5,4,0,9,0,1,2
503026182,2,503026184,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503026184,1,,503026182,42,16,26,3,1,2,45,17,28,19,7,12,45,17,28,45,17,28,26,10,16,14,4,10,3,1,2,0,0,0,0,0,0,21,21,9,11,3,2,0,0,0,16,15,1,1,19,0,9,4
503026191,1,,503026081,47,20,27,5,2,3,48,19,29,19,8,11,45,19,26,45,19,26,29,11,18,14,5,9,5,2,3,0,0,0,0,0,0,20,20,6,10,1,3,1,0,1,16,13,3,1,18,0,6,7
503026193,0,,,23,11,12,0,0,0,23,11,12,10,7,3,23,11,12,23,11,12,13,4,9,9,4,5,3,0,3,0,0,0,0,0,0,11,11,3,5,2,1,0,0,0,8,7,1,0,8,0,2,2
503026201,0,,,16,6,10,0,0,0,16,6,10,4,2,2,16,6,10,16,6,10,12,4,8,5,2,3,1,0,1,0,0,0,0,0,0,9,9,5,1,3,0,0,0,0,4,4,0,0,8,0,4,1
503026202,0,,,14,7,7,1,0,1,13,7,6,10,5,5,11,6,5,11,6,5,3,2,1,2,1,1,2,1,1,0,0,0,0,0,0,5,5,2,0,1,1,1,0,0,3,2,1,0,3,0,1,0
503026203,0,,,109,48,61,13,6,7,96,42,54,58,26,32,94,41,53,93,41,52,38,16,22,15,4,11,6,1,5,0,0,0,0,0,0,39,39,3,17,11,5,1,0,2,35,29,6,2,23,0,3,8
503026204,0,,,10,5,5,0,0,0,10,5,5,3,2,1,10,5,5,10,5,5,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,1,0,0,0,4,3,1,0,3,0,0,2
503026212,0,,,34,17,17,1,1,0,33,16,17,18,8,10,32,15,17,32,15,17,15,8,7,7,4,3,3,2,1,0,0,0,0,0,0,14,14,3,7,1,1,2,0,0,11,8,3,1,10,0,1,3
503026213,0,,,53,24,29,3,3,0,50,21,29,23,8,15,49,21,28,48,20,28,27,13,14,11,4,7,6,1,5,2,0,2,0,0,0,21,21,3,10,4,2,2,0,0,18,14,4,1,16,0,1,6
503026214,0,,,61,31,30,7,4,3,54,27,27,25,14,11,52,27,25,52,27,25,29,13,16,13,8,5,4,2,2,0,0,0,0,0,0,21,21,3,7,6,2,0,3,0,18,15,3,1,17,0,2,5
503026221,2,503026223,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503026223,1,,503026221;503026224,15,6,9,1,0,1,19,9,10,8,4,4,18,9,9,18,9,9,11,5,6,5,1,4,2,1,1,0,0,0,0,0,0,5,5,1,4,2,0,1,0,0,7,5,2,0,7,0,1,1
503026224,2,503026223,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503026282,1,,503026284,26,13,13,3,2,1,26,11,15,14,7,7,26,11,15,25,11,14,12,4,8,11,4,7,3,2,1,0,0,0,0,0,0,14,14,8,6,0,1,1,0,0,8,8,0,1,10,0,6,2
503026284,2,503026282,,3,0,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503026291,2,503026293,,9,5,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503026293,1,,503026291;503026294,30,14,16,5,2,3,36,18,18,19,11,8,34,17,17,33,16,17,17,7,10,15,6,9,3,1,2,0,0,0,0,0,0,10,10,2,6,3,0,1,1,1,12,8,4,0,11,0,1,5
503026294,2,503026293,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503026301,2,503026302,,5,1,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503026302,1,,503026301;503026303,90,39,51,4,2,2,271,80,191,46,20,26,269,79,190,269,79,190,225,60,165,184,40,144,145,29,116,37,4,33,2,1,1,32,32,5,10,10,6,2,0,1,28,19,9,0,28,0,4,8
503026303,2,503026302,,180,42,138,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503026311,0,,,18,8,10,0,0,0,18,8,10,8,3,5,18,8,10,17,8,9,10,5,5,3,1,2,1,0,1,0,0,0,0,0,0,7,7,1,3,1,2,0,0,0,6,5,1,0,5,0,0,3
503026312,0,,,42,21,21,2,2,0,40,19,21,22,12,10,39,18,21,39,18,21,18,7,11,10,3,7,3,1,2,0,0,0,0,0,0,19,19,5,7,5,2,0,0,0,13,10,3,1,12,0,2,4
503026313,0,,,81,48,33,6,5,1,75,43,32,42,26,16,72,41,31,69,39,30,33,17,16,15,8,7,3,2,1,0,0,0,0,0,0,27,27,3,8,7,6,2,0,1,24,16,8,1,21,0,3,4
503026322,0,,,35,14,21,3,2,1,32,12,20,11,4,7,32,12,20,32,12,20,21,8,13,10,3,7,2,1,1,0,0,0,1,0,1,18,18,8,6,2,1,1,0,0,10,9,1,0,14,0,6,5
503026324,0,,,18,6,12,0,0,0,18,6,12,9,2,7,18,6,12,18,6,12,9,4,5,4,0,4,1,0,1,0,0,0,0,0,0,8,8,3,3,1,0,0,1,0,5,3,2,0,7,0,2,2
503026342,2,503026354,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503026354,1,,503026342,24,12,12,2,1,1,23,12,11,12,6,6,22,11,11,21,11,10,11,6,5,2,1,1,1,1,0,0,0,0,0,0,0,8,8,2,2,4,0,0,0,1,7,6,1,0,7,0,1,2
503026374,0,,,17,7,10,0,0,0,17,7,10,8,3,5,17,7,10,16,6,10,9,4,5,5,2,3,3,1,2,0,0,0,0,0,0,9,9,3,4,2,0,0,0,0,6,6,0,0,7,0,2,2
503026382,0,,,11,5,6,0,0,0,11,5,6,3,1,2,11,5,6,11,5,6,8,4,4,1,0,1,1,0,1,0,0,0,0,0,0,5,5,1,2,2,0,0,0,0,4,3,1,0,4,0,1,2
503026384,0,,,13,6,7,0,0,0,13,6,7,4,2,2,13,6,7,12,5,7,9,4,5,7,3,4,2,2,0,0,0,0,0,0,0,7,7,4,1,1,1,0,0,0,3,2,1,0,7,0,4,1
503026391,0,,,32,13,19,5,3,2,27,10,17,13,5,8,27,10,17,27,10,17,14,5,9,8,2,6,6,1,5,0,0,0,0,0,0,11,11,2,4,2,2,0,0,1,9,7,2,0,9,0,2,2
503026392,1,,503026394,15,8,7,0,0,0,19,10,9,5,4,1,19,10,9,19,10,9,14,6,8,11,5,6,3,2,1,0,0,0,0,0,0,6,6,2,5,1,1,0,0,0,7,6,1,0,9,0,2,3
503026393,0,,,22,11,11,0,0,0,22,11,11,8,6,2,21,10,11,20,9,11,14,5,9,9,3,6,1,0,1,1,0,1,0,0,0,9,9,1,5,2,0,1,0,0,8,7,1,0,8,0,1,3
503026394,2,503026392,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503026401,2,503026402,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503026402,1,,503026401,147,65,82,10,2,8,143,65,78,67,33,34,142,64,78,139,63,76,76,32,44,32,14,18,7,2,5,0,0,0,0,0,0,56,56,10,24,13,3,5,2,1,48,41,7,2,45,0,7,19
503026403,0,,,121,61,60,15,10,5,106,51,55,48,27,21,100,48,52,96,46,50,58,24,34,30,13,17,8,2,6,1,0,1,0,0,0,46,46,12,19,3,4,4,2,2,34,26,8,3,39,0,12,11
503026404,0,,,17,9,8,4,2,2,13,7,6,8,5,3,13,7,6,13,7,6,5,2,3,3,1,2,1,0,1,0,0,0,0,0,0,5,5,0,1,2,1,1,0,0,5,4,1,1,3,0,0,1
503026411,0,,,9,4,5,0,0,0,9,4,5,2,2,0,9,4,5,9,4,5,7,2,5,3,1,2,0,0,0,0,0,0,0,0,0,7,7,5,2,0,0,0,0,0,2,2,0,0,5,0,3,2
503026413,0,,,15,9,6,0,0,0,15,9,6,6,5,1,15,9,6,15,9,6,9,4,5,1,0,1,0,0,0,0,0,0,0,0,0,6,6,0,4,1,1,0,0,0,5,5,0,0,6,0,0,2
503026422,0,,,32,18,14,5,4,1,27,14,13,19,9,10,27,14,13,27,14,13,8,5,3,2,1,1,0,0,0,0,0,0,0,0,0,12,12,1,7,1,2,0,1,0,11,10,1,1,7,0,1,2
503026423,0,,,23,10,13,2,1,1,21,9,12,13,5,8,21,9,12,21,9,12,8,4,4,5,2,3,0,0,0,0,0,0,0,0,0,9,9,1,4,2,2,0,0,0,8,7,1,1,5,0,0,3
503026424,0,,,66,32,34,4,2,2,62,30,32,27,14,13,62,30,32,61,30,31,35,16,19,19,8,11,5,2,3,0,0,0,0,0,0,31,31,11,12,4,2,1,1,0,20,19,1,0,23,0,8,10
503026431,0,,,34,14,20,1,1,0,33,13,20,12,2,10,33,13,20,32,13,19,21,11,10,12,7,5,3,2,1,0,0,0,0,0,0,17,17,6,9,1,0,0,0,1,11,10,1,0,14,0,4,6
503026433,0,,,50,24,26,2,1,1,48,23,25,16,8,8,46,21,25,46,21,25,32,15,17,12,6,6,4,3,1,0,0,0,0,0,0,24,24,5,15,3,0,0,1,0,19,17,2,0,20,0,4,9
503026452,0,,,14,7,7,0,0,0,14,7,7,5,3,2,14,7,7,14,7,7,9,4,5,4,2,2,2,1,1,0,0,0,0,0,0,6,6,1,3,1,1,0,0,0,5,4,1,0,5,0,1,3
503026454,0,,,31,15,16,0,0,0,31,15,16,13,6,7,31,15,16,31,15,16,18,9,9,12,7,5,5,4,1,0,0,0,0,0,0,14,14,2,8,3,1,0,0,0,12,12,0,0,12,0,2,3
503026464,2,503026573,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503026472,0,,,14,8,6,1,1,0,13,7,6,7,4,3,12,6,6,12,6,6,6,3,3,2,1,1,1,1,0,0,0,0,0,0,0,5,5,1,2,0,1,1,0,0,4,2,2,0,4,0,1,2
